nohup: ignoring input
Traceback (most recent call last):
  File "/home/ubuntu/gtc-trading/src/strategy/paper_runner.py", line 26, in <module>
    import bates_pricer as bp
ModuleNotFoundError: No module named 'bates_pricer'
nohup: ignoring input
Loaded params from /home/ubuntu/gtc-trading/data/deribit/bates_params_implied.json
[2026-03-18 13:48:29 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:48:36 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:48:43 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:48:49 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:48:55 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:03 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:10 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:16 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:23 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:30 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:36 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:43 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:49:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:02 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:10 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:17 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:23 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:30 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:37 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:44 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:50:58 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:04 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:11 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:18 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:24 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:30 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:36 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:43 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:51:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:03 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:10 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:16 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:22 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:29 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:35 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:42 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:48 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:52:54 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:01 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:08 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:15 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:21 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:27 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:34 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:40 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:46 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:52 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:53:59 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:07 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:13 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:20 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:26 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:32 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:38 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:44 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:54:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:04 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:10 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:17 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:22 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:30 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:37 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:44 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:55:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:03 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:09 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:15 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:21 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:28 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:35 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:42 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:48 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:56:55 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:01 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:08 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:15 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:21 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:27 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:34 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:40 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:47 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:53 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:57:59 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:06 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:12 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:18 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:24 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:30 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:37 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:42 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:48 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:58:54 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:01 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:08 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:14 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:20 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:26 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:32 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:38 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:44 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:50 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 13:59:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:02 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:12 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:18 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:25 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:31 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:38 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:45 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:52 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:00:59 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:07 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:14 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:21 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:29 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:36 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:42 UTC] active_events=4 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:49 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:01:56 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
[2026-03-18 14:02:02 UTC] active_events=3 open_positions=9 capital_remaining=$2552.83
Settled 1 paper position(s): GEMI-BTC2603181400-HI72600
[2026-03-18 14:02:09 UTC] active_events=3 open_positions=8 capital_remaining=$2602.47
Settled 2 paper position(s): GEMI-BTC2603181400-HI72100, GEMI-BTC2603181400-HI72800
[2026-03-18 14:02:16 UTC] active_events=3 open_positions=6 capital_remaining=$2701.95
Settled 3 paper position(s): GEMI-BTC2603181400-HI72500, GEMI-BTC2603181400-HI72200, GEMI-BTC2603181400-HI72400
[2026-03-18 14:02:22 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:02:29 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:02:35 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:02:42 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:02:48 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:02:54 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
[2026-03-18 14:03:01 UTC] active_events=3 open_positions=3 capital_remaining=$2851.11
Settled 1 paper position(s): GEMI-BTC2603181400-HI72300
[2026-03-18 14:03:08 UTC] active_events=3 open_positions=2 capital_remaining=$2900.81
Settled 1 paper position(s): GEMI-BTC2603181400-HI72000
[2026-03-18 14:03:14 UTC] active_events=3 open_positions=1 capital_remaining=$2950.09
[2026-03-18 14:03:20 UTC] active_events=3 open_positions=1 capital_remaining=$2950.09
[2026-03-18 14:03:27 UTC] active_events=4 open_positions=1 capital_remaining=$2950.09
Settled 1 paper position(s): GEMI-BTC2603181400-HI72700
[2026-03-18 14:03:34 UTC] active_events=3 open_positions=0 capital_remaining=$3000.00
[2026-03-18 14:03:41 UTC] active_events=3 open_positions=0 capital_remaining=$3000.00
[2026-03-18 14:03:49 UTC] active_events=3 open_positions=0 capital_remaining=$3000.00
[2026-03-18 14:03:56 UTC] active_events=3 open_positions=0 capital_remaining=$3000.00
[2026-03-18 14:04:02 UTC] active_events=3 open_positions=0 capital_remaining=$3000.00
  PAPER FILL SELL GEMI-BTC2603181500-HI72100 qty=89 entry=0.440 model=0.359 edge=0.081
  PAPER FILL SELL GEMI-BTC2603181500-HI72200 qty=75 entry=0.340 model=0.273 edge=0.067
  PAPER FILL SELL GEMI-BTC2603181500-HI72300 qty=68 entry=0.270 model=0.198 edge=0.072
[2026-03-18 14:04:11 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:17 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:25 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:31 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:38 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:46 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:04:52 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:00 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:09 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:15 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:22 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:28 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:36 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:43 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:50 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:05:57 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:04 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:12 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:19 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:28 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:35 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:42 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:50 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:06:57 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:04 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:11 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:18 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:24 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:31 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:38 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:45 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:51 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:07:58 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:08 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:15 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:22 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:29 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:35 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:42 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:49 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:08:56 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:03 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:11 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:18 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:25 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:32 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:38 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:44 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:51 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:09:57 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:10:04 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
[2026-03-18 14:10:12 UTC] active_events=3 open_positions=3 capital_remaining=$2851.02
  PAPER FILL BUY GEMI-BTC2603181500-HI71900 qty=72 entry=0.690 model=0.732 edge=0.042
  PAPER FILL BUY GEMI-BTC2603181500-HI72000 qty=83 entry=0.600 model=0.642 edge=0.042
[2026-03-18 14:10:22 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:10:28 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:10:35 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:10:42 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:10:49 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:10:55 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:02 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:09 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:16 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:23 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:30 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:36 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:42 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:49 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:11:56 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:02 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:10 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:16 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:23 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:30 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:36 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:42 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:49 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:12:55 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:02 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:08 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:16 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:22 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:34 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:40 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:46 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:13:53 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:00 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:08 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:15 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:22 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:29 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:35 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:42 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:48 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:14:55 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:01 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:09 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:16 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:24 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:32 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:38 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:45 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:51 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:15:57 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:04 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:10 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:18 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:24 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:31 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:38 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:45 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:51 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:16:58 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:04 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:11 UTC] active_events=2 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:18 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:26 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:32 UTC] active_events=2 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:39 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:45 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:52 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:17:58 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:06 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:13 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:20 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:26 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:33 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:40 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:47 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:53 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:18:59 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:07 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:14 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:20 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:27 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:33 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:40 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:47 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:19:54 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:00 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:08 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:15 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:23 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:29 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:35 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:42 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:49 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:20:55 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:02 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:09 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:15 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:22 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:28 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:35 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:41 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:47 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:21:54 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:22:00 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:22:08 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:22:14 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:22:22 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
[2026-03-18 14:22:29 UTC] active_events=3 open_positions=5 capital_remaining=$2751.54
