instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-19MAR26-69000-P,put,69000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,66.22,0.00243457,0.0023,0.0026,0.00245,31.7,10549.88,2026-03-16T20:33:04Z
BTC-19MAR26-69500-C,call,69500.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,64.03,0.06420141,0.059,0.103,0.081,0.2,812.85,2026-03-16T20:33:04Z
BTC-19MAR26-69500-P,put,69500.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,64.03,0.00286696,0.0027,0.003,0.00285,83.0,34364.48,2026-03-16T20:33:04Z
BTC-19MAR26-70000-C,call,70000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,62.79,0.05813443,0.056,0.087,0.0715,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-70000-P,put,70000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,62.79,0.00355296,0.0034,0.0038,0.0036,65.6,29872.22,2026-03-16T20:33:04Z
BTC-19MAR26-70500-C,call,70500.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,61.34,0.05217606,0.05,0.058,0.054,1.2,4225.96,2026-03-16T20:33:04Z
BTC-19MAR26-70500-P,put,70500.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,61.34,0.00434759,0.0041,0.0045,0.0043,45.6,22376.45,2026-03-16T20:33:04Z
BTC-19MAR26-71000-C,call,71000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,60.23,0.04646226,0.0445,0.0485,0.0465,0.3,285.62,2026-03-16T20:33:04Z
BTC-19MAR26-71000-P,put,71000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,60.23,0.00538678,0.005,0.0055,0.00525,24.5,14748.04,2026-03-16T20:33:04Z
BTC-19MAR26-71500-C,call,71500.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,58.52,0.04081389,0.0395,0.042,0.04075,3.8,898.36,2026-03-16T20:33:04Z
